event_type_encoded,hour_of_day,frequency_score,path_risk_score,label
2,17,0.32532477290741296,0.1801888016452976,0
3,17,0.21121364706316686,0.0341393121496439,0
2,15,0.19857802458504464,0.1419957512185196,0
1,16,0.32256917680314606,0.16851740418722594,0
1,9,0.23233221488861536,0.11676139751488085,0
0,10,0.18977191864434542,0.10808958141137873,0
3,9,0.23863662931558946,0.18524605233694047,0
2,12,0.3776321612195629,0.16217703684997786,0
1,14,0.24890192321065688,0.17476972663384074,0
3,16,0.13144334647730033,0.03644504208284534,0
0,11,0.25844893493379095,0.06834380291698201,0
0,9,0.2734366757700481,0.12195092139552755,0
0,12,0.3835780007759533,0.06731187340086363,0
0,19,0.8404030976677511,0.6187976311755374,1
3,14,0.2755603347891402,0.044202232097257134,0
0,18,0.34871767384631847,0.06261619440393673,0
0,15,0.3883554415755025,0.0023777466547521887,0
2,11,0.13796095924079688,0.07891276332732318,0
0,9,0.27270198071255786,0.15745296118332897,0
1,16,0.13769506779200869,0.11470105049723218,0
1,18,0.35984186898577764,0.06991234737822798,0
3,8,0.2721903310546372,0.13801688929068862,0
0,16,0.3151536579199514,0.008543299560855422,0
1,12,0.16365322481386435,0.09220770777252923,0
2,16,0.2488568049795365,0.07582292967666089,0
3,9,0.16510988777177138,0.06973579154857545,0
3,17,0.17360380785685584,0.07064597046672476,0
0,8,0.28798939883827435,0.10891053426527547,0
3,9,0.21001541532472323,0.19112527562960802,0
1,9,0.2951984569452232,0.17215483544146118,0
1,17,0.2462030237200107,0.037187478478354734,0
0,9,0.213949256293872,0.049219866682421225,0
0,18,0.1402071777842622,0.10161162005515925,0
3,10,0.2370807201299959,0.17105206274749032,0
3,18,0.21346309500156171,0.0009371971236399102,0
2,10,0.2563720034410212,0.07554219783430982,0
0,18,0.22366259860219823,0.006992384632380811,0
3,13,0.290381798651018,0.04094754209333971,0
2,14,0.348470645991566,0.008570739590097798,0
0,8,0.1566728137491915,0.11204330257603963,0
3,19,0.7428129765837037,0.7678793704763968,1
0,12,0.2901280021499762,0.13528644184855848,0
1,17,0.19509655787254931,0.04228292245651038,0
3,22,0.8206395818146938,0.8780690096502646,1
0,17,0.15211012029603097,0.10113126268473423,0
2,17,0.25274425399529504,0.15305215309504036,0
2,9,0.3567035869663474,0.0474258971678587,0
2,16,0.3245849815594181,0.09073489924637196,0
0,15,0.17976461549460737,0.039309197695960064,0
3,16,0.3879566614924759,0.19702386128875338,0
3,12,0.3326978990156426,0.15313332204371677,0
2,3,0.8521771389843918,0.6822185711514256,1
2,16,0.1667334088659989,0.04680728497274078,0
3,15,0.10417736805096289,0.05021377815945907,0
0,17,0.1037369131058946,0.1826288627277569,0
2,11,0.2537953253669396,0.12738311867914745,0
0,10,0.2634853313737727,0.07917960007971564,0
1,8,0.37714890970729165,0.013564015411151598,0
1,9,0.2833639309589197,0.14483223505671747,0
3,10,0.10219684154211939,0.15159238320514334,0
0,15,0.3068401141276177,0.16777313158535137,0
1,10,0.18121677794582713,0.19956612703320847,0
0,8,0.2864152464629438,0.1429173985363925,0
1,10,0.32519585552151764,0.1087972282649845,0
3,10,0.3233226412306158,0.1965927157636871,0
3,11,0.1549996730181338,0.07463886153419108,0
2,10,0.1556566513097568,0.002797755993924622,0
1,10,0.22576480455624784,0.021576459010793858,0
0,8,0.15772567161652168,0.07651438195383618,0
3,11,0.11507815526774036,0.0023998411734540426,0
3,18,0.15095056531449527,0.18685002316529611,0
0,8,0.2783670455259558,0.15588655887905134,0
3,10,0.12102353327998794,0.07207819401710312,0
0,8,0.20168924584577902,0.095159215636425,0
0,9,0.24847984740896897,0.027312298616079003,0
0,8,0.33955901815308975,0.04323757680555571,0
1,8,0.296304548795829,0.03433303558863356,0
1,16,0.3438990780279221,0.11327432549187011,0
3,9,0.29652579290385744,0.09912285229941464,0
0,12,0.19486400605024123,0.18440986530474607,0
3,9,0.3996380839406952,0.022191868080913158,0
0,15,0.3502703763685122,0.09095763304358023,0
3,8,0.3949751160555425,0.028939950205464006,0
2,12,0.35704856392708084,0.18613471225260417,0
2,10,0.12785289134371086,0.079462282382543,0
1,11,0.3734108476066139,0.05397562050123335,0
0,17,0.18147915371900256,0.14838156375779635,0
3,10,0.21274828676214236,0.004520789099103384,0
3,18,0.28765297611010576,0.06316125406976547,0
1,15,0.22269258665793273,0.1303091354155819,0
2,16,0.10723193281258196,0.19413491737414484,0
2,13,0.27530383588384816,0.0701511146306198,0
1,9,0.1318901901877801,0.13348296748167293,0
0,10,0.3416269587647924,0.10809852016097637,0
2,17,0.3407001239117845,0.176979229470527,0
3,16,0.3023393536090129,0.025380342027386885,0
0,8,0.2500599664275026,0.053846855926456376,0
0,16,0.3247604300768404,0.08766439977417047,0
0,17,0.1328606379893878,0.006505800024711617,0
1,9,0.23115496553653972,0.008722418621706819,0
1,14,0.2823788358910704,0.14607245121199972,0
1,13,0.39389422438396793,0.055720498472947536,0
3,12,0.23471421139959003,0.19011678552489386,0
0,11,0.2722252777937,0.10555681349369649,0
3,10,0.14441026161853052,0.1711365923430448,0
1,11,0.3230440945778478,0.09833359522569063,0
1,8,0.2077838850825929,0.06577069461567712,0
1,8,0.1182878509624776,0.003634741229629124,0
1,12,0.32313301871936906,0.19881278634564,0
0,17,0.10144877509033384,0.10323159474297205,0
0,9,0.1756367700974143,0.08123875826347056,0
0,6,0.9461199937055191,0.6555454870626657,1
3,17,0.30197623639985743,0.18901419158776755,0
3,17,0.11341882658348511,0.0017812766757264954,0
2,12,0.2629980005077838,0.1685290455087347,0
3,15,0.39999248145076616,0.07770157492897488,0
0,4,0.8303686107368932,0.9561274471783073,1
1,15,0.12474458052866708,0.019224258547114383,0
2,9,0.29864584044544934,0.11105919278526571,0
2,13,0.25037455068868764,0.15184591646988854,0
2,10,0.39183352072128164,0.037822514229896624,0
0,9,0.2089056503849923,0.06478838736212125,0
3,14,0.10899139817016802,0.06433032806971939,0
2,12,0.2746013996539357,0.1408107269903097,0
3,15,0.14448095347608783,0.010733702921108201,0
1,12,0.3643703728406782,0.14420354666714663,0
0,16,0.14566226360347237,0.027554554719654113,0
3,17,0.37673274822620584,0.057797193479755496,0
3,19,0.8502391343278644,0.6280111178662796,1
2,10,0.24027069634363396,0.15793372528663682,0
1,14,0.1934719111616226,0.1902069940128209,0
3,8,0.1025263800352646,0.01743798428694956,0
1,16,0.3103658504754653,0.021436574383008545,0
3,9,0.2885025363639505,0.15726035629443327,0
2,17,0.10536967580064688,0.13311172554832335,0
0,8,0.118249677415151,0.1203230085565046,0
2,14,0.22251955276026944,0.0107564212162093,0
1,16,0.14299728004250206,0.017333184226788156,0
1,11,0.39508275740760457,0.02543045366972432,0
3,9,0.2052542450045898,0.02501868908012668,0
2,16,0.3145990380069493,0.0023056693341709346,0
3,13,0.16731650819417898,0.16297934617385845,0
2,12,0.21455070016996436,0.009200699583657147,0
1,10,0.3935408214624361,0.08379238395031652,0
2,14,0.3475652276718458,0.005030642609403913,0
2,11,0.10205307312149765,0.09984411704417838,0
1,12,0.24754542748334477,0.029780152826715978,0
3,9,0.24735071062856864,0.08196646203809686,0
2,9,0.32483597549659526,0.02524352047748886,0
1,14,0.23591895920082698,0.000758669539374024,0
3,14,0.3804842211702818,0.1863764624279588,0
1,10,0.18281858336232248,0.015317679876674206,0
3,14,0.3556903709749377,0.08839956747090327,0
2,17,0.18803554357581953,0.09341630463282664,0
1,17,0.11802685776154385,0.04153869801998975,0
3,23,0.8501795639819472,0.79334905145592,1
1,10,0.17058804403217215,0.17281888316851143,0
2,8,0.19217156855626005,0.0838552279453056,0
3,16,0.14570811379136356,0.02209256909909232,0
3,12,0.2813803741445872,0.15024199240845493,0
2,17,0.33569641524270377,0.0034383818058618234,0
2,12,0.2928454275839635,0.017588282773516963,0
3,11,0.26401059378034897,0.016061570541853334,0
1,8,0.3571523584470677,0.0858068991206612,0
2,18,0.2760278071216234,0.057500042766992436,0
1,9,0.25847052674774196,0.055445488671491266,0
0,14,0.22154548226223225,0.17323426868637126,0
0,1,0.7273324075959574,0.9260710146372397,1
1,18,0.32492556261785155,0.01645234644732956,0
1,8,0.13553915927164195,0.08028971560442105,0
3,8,0.34713869157277366,0.04794349297385106,0
3,8,0.3962362864429969,0.04052715176814148,0
1,9,0.2784023503513377,0.1101517570437073,0
0,9,0.12683963360098244,0.05520449583595055,0
1,12,0.3756950756984654,0.094968774636524,0
0,15,0.32426156125717187,0.11793880138193916,0
3,8,0.3342022852954604,0.02099245769474818,0
3,10,0.3281678855144117,0.18798134975847383,0
0,16,0.1775111535903562,0.11636688358785835,0
3,16,0.19859702631980708,0.07293171572873668,0
0,20,0.8022178349423189,0.7350788549486075,1
0,8,0.24176447374215124,0.03329355650858834,0
3,16,0.32340321169077557,0.0943347709441212,0
0,11,0.2403844776271681,0.18909868212864067,0
0,16,0.3070778247236886,0.02221363898992126,0
1,10,0.3681271833244024,0.1353692212637095,0
3,12,0.24433653240742537,0.15497878658863076,0
3,13,0.3512503800392561,0.008063676129890519,0
0,8,0.154618353690808,0.05735919408057613,0
2,5,0.7044191431322315,0.8605327375438605,1
2,11,0.33952076606757725,0.026990688164960242,0
1,10,0.39108336230570195,0.02430833487317423,0
3,17,0.30066690094042947,0.07648533664865201,0
3,12,0.21952323615487324,0.09443196061242087,0
3,18,0.30479172622376827,0.013258644099430228,0
0,11,0.2734192561724137,0.19650854902623693,0
1,9,0.19655621883627483,0.14715997593915472,0
2,10,0.21651855723418212,0.0008823640351633966,0
1,11,0.20919360305313914,0.1958450256899252,0
2,10,0.1846207905900507,0.04237626150670091,0
0,17,0.2614580769815352,0.044426278140973,0
2,16,0.11978752364305553,0.004717017725436224,0
0,14,0.28020610543199387,0.1618979127326522,0
2,11,0.11405521589672589,0.020186800313444355,0
3,15,0.3159085460708926,0.1527301338427406,0
3,12,0.22128396342601284,0.15883758402625925,0
2,11,0.1929574576391666,0.018143044551420795,0
0,21,0.8261833345731571,0.9074829637814316,1
3,9,0.19601718963487147,0.04935638092727888,0
0,10,0.2638025979036728,0.015272004762042803,0
3,13,0.3421540009196413,0.02679728155465455,0
3,16,0.12953871266849226,0.07245611736118396,0
0,18,0.34362945392405525,0.0923719557535293,0
3,8,0.14605248562016143,0.15735357745396908,0
2,12,0.22685545036158886,0.09251519660437675,0
2,9,0.23246288396808273,0.005463293881256215,0
3,9,0.20849614005746114,0.1611017931454993,0
3,16,0.39847237834606475,0.15052769665402196,0
0,11,0.12931078781189617,0.06361003414823951,0
0,10,0.366600182150976,0.05930137011608175,0
2,16,0.35400284750234556,0.1411355651304405,0
3,8,0.14859929508556982,0.03455166419197735,0
3,18,0.25842319220936294,0.1962530346922585,0
1,16,0.25485832505055994,0.060051476950990695,0
3,6,0.7030856790661504,0.8610810604464054,1
1,10,0.2434704391932385,0.013519559591512055,0
1,13,0.1624737457781191,0.10969797069861759,0
3,14,0.30748856620124687,0.07162690699658103,0
3,16,0.3507686782073606,0.12147629268783065,0
0,12,0.2551037428942082,0.18722530383365682,0
1,10,0.11726031384003544,0.06692177918578997,0
1,12,0.10180793035072042,0.15764135424107217,0
1,15,0.16000443900609873,0.08362400940388992,0
2,17,0.3561263258368642,0.08581286065510621,0
0,13,0.15755561593579825,0.13124752452651656,0
3,8,0.3210236150183305,0.10003832518365792,0
3,13,0.20327857268160074,0.031757043952247765,0
0,11,0.34935207020027115,0.1053937483723044,0
1,15,0.16301736725936844,0.08048824034568543,0
3,11,0.15407871393778094,0.14123331185588794,0
1,15,0.13098623329345177,0.15231534551830778,0
2,18,0.3661021675693149,0.08518527389578118,0
3,9,0.22688031531359631,0.011441233425494746,0
2,9,0.1866850352321674,0.16742994271589395,0
1,8,0.21243906954464634,0.18799939171011054,0
0,11,0.27535424200403225,0.16129432049270154,0
1,14,0.3984705417478407,0.19678938771581486,0
0,9,0.3990651785864644,0.1780966881903128,0
3,12,0.24863669759517595,0.015486432702168852,0
0,9,0.2351730848801578,0.1767076147899913,0
1,9,0.22001863402988964,0.038803628751111346,0
0,13,0.3055752657594837,0.1882724598540338,0
1,11,0.1554248953162182,0.16702614643996658,0
2,14,0.2732716259894,0.17056230770518252,0
3,10,0.26896042439036905,0.1565039492303152,0
1,16,0.10159881235643753,0.044458480116580004,0
3,13,0.17803286774649973,0.03125475180294573,0
2,9,0.3096642455539625,0.0437967654141189,0
1,15,0.31021430080682866,0.19826129638867174,0
0,10,0.36844230347706064,0.023574588927993845,0
2,18,0.11432740009978071,0.19498804177702084,0
3,8,0.13763159326563443,0.08608941691894277,0
3,18,0.19933830609335632,0.03432909466865253,0
2,13,0.39316914723532426,0.11762242092080709,0
2,8,0.23579306913044892,0.0001141078854582922,0
3,12,0.344819358742511,0.08373917005685522,0
2,14,0.35394625858449336,0.004340079679557918,0
0,1,0.8785065577472541,0.6663615798538052,1
2,12,0.36463501337285653,0.04763932171418744,0
2,0,0.7520058175148493,0.6627509812965867,1
1,11,0.1519939467457545,0.1914808976170014,0
0,8,0.14618927048799582,0.07484790817777542,0
2,13,0.3560521035792502,0.011875914206388739,0
1,13,0.1851039715004581,0.15924292611764895,0
0,11,0.3565948584783527,0.11617905274673349,0
2,11,0.2871344891048395,0.1510106023784948,0
1,12,0.35494056548093955,0.07882284957041803,0
3,10,0.1021727386381754,0.10748072717585011,0
1,9,0.1378976818136572,0.19318361548879764,0
2,9,0.14850768941574655,0.11595750608672531,0
2,17,0.2178465395712635,0.18153470437909033,0
1,8,0.1353713187783426,0.04854537243691213,0
1,9,0.24433663515698703,0.06179800121187887,0
1,9,0.3719243325625825,0.07678615627028396,0
2,18,0.12787202425231908,0.04062989488495446,0
0,17,0.13973172570946396,0.07910464323511504,0
1,9,0.244485274044522,0.04642382669828402,0
3,12,0.24203576442264452,0.030228954058557436,0
3,12,0.21492854156245056,0.1794598205472622,0
0,17,0.22771703255280598,0.08971377433635525,0
0,8,0.2713245688224394,0.03166783848381751,0
2,13,0.3623679775091154,0.054096423180527126,0
0,9,0.20614986276123654,0.04605434069046355,0
0,13,0.12822614447229902,0.04197674649923344,0
0,17,0.2919541771078128,0.059902538713459345,0
0,16,0.35540572131041426,0.09702289241153805,0
1,12,0.23984132916956685,0.19476495106048852,0
2,10,0.14599762701410315,0.01868486330169197,0
2,18,0.33936850356028797,0.06426721617640847,0
0,17,0.15409980431784787,0.18553418661523935,0
3,19,0.8478127918408379,0.752881526438936,1
1,11,0.3272661071348687,0.11778234182233777,0
3,13,0.12858250072144367,0.17452141585575226,0
1,13,0.24018098425063114,0.10858034143673206,0
3,12,0.11719901684691103,0.1039530654751413,0
2,16,0.2591214422705146,0.16590846589031416,0
2,14,0.3131804387131364,0.09556518813219023,0
1,8,0.32189682165067357,0.05322509765311863,0
1,13,0.19154306931192674,0.043341293725764056,0
2,13,0.12404592957884579,0.11712044684855656,0
1,10,0.15507007137591328,0.07007261217925376,0
1,13,0.31880083112973223,0.1327376468983683,0
1,12,0.2341666389378235,0.1104941269922095,0
2,10,0.29383572417358844,0.018127934412779868,0
1,11,0.3766174367223538,0.01743790252130255,0
1,17,0.10343340140892791,0.0026889467321105755,0
3,14,0.1510722812223627,0.13872481203583484,0
3,19,0.9755682337977979,0.9567420433243845,1
0,17,0.20839195198634694,0.03884106156991651,0
2,18,0.1118014358403453,0.14343528931081193,0
0,9,0.2724762459537522,0.04912206436803271,0
1,10,0.14809663064303688,0.16727078477096613,0
1,14,0.3556533910463505,0.13896556652602093,0
0,16,0.14306984944955314,0.09717070707541083,0
3,4,0.9770406634027228,0.8993449193775216,1
0,15,0.3926849374978091,0.1740616785433875,0
1,16,0.3139684675769351,0.07079771609652544,0
2,3,0.7599655574665447,0.7694637003246895,1
3,18,0.14398394046140395,0.04458627950146299,0
1,14,0.13439985814488858,0.12858282467254487,0
2,12,0.3137653889354024,0.19299952005635623,0
1,9,0.2167268224409954,0.05520435705770282,0
0,11,0.23793000842335177,0.09278440247456483,0
3,16,0.2086036744936007,0.19020438852939495,0
0,14,0.3575959176403579,0.041685647949634655,0
2,10,0.2871027066737668,0.009000579742773551,0
3,9,0.2420144408817451,0.1716695999207808,0
3,8,0.3994016217139572,0.16717868871425226,0
1,10,0.1899339199751613,0.03655042356427962,0
2,16,0.16575780386916472,0.06153049061687097,0
0,15,0.15046547923764056,0.05373364738427169,0
2,11,0.25029494872074143,0.0777442359516017,0
0,10,0.2076806244421299,0.05868438001380989,0
1,14,0.35262000879883426,0.027363095310362587,0
0,12,0.3064643229565259,0.03459132045188545,0
2,9,0.295851086852151,0.19585057043623683,0
2,23,0.8877464344031432,0.7251809194138907,1
2,10,0.1274110750648711,0.14522260021943917,0
0,8,0.2744653152995092,0.044074901159041495,0
2,18,0.22820231553147202,0.06094494087804667,0
3,9,0.1880800050991676,0.09112213925300364,0
2,12,0.16368360025518336,0.010245867663889064,0
0,16,0.3257325480536497,0.1686482692537087,0
2,14,0.17692216462514715,0.08281876869362542,0
3,11,0.22123964850631214,0.18492325962951062,0
0,13,0.29773647031992967,0.1764536093086106,0
2,16,0.32396344380586317,0.11425067489379355,0
1,15,0.24261338395886753,0.13915559078296597,0
0,8,0.33312128972341837,0.061613086364450315,0
3,19,0.9928878998075155,0.7453363699075504,1
3,8,0.20123827807476807,0.007300995629867324,0
3,12,0.3744540522056947,0.11842802689849741,0
0,14,0.24491409505444492,0.08800632307808386,0
3,15,0.3102529126214798,0.1775328038703852,0
1,10,0.3204686675594971,0.08412593962298723,0
3,17,0.29271192389996936,0.1552203045506511,0
3,16,0.29411281758636243,0.08618158151074772,0
2,18,0.27933841528372055,0.16529032296939317,0
1,17,0.22441301167983635,0.0609359855647941,0
3,14,0.10722111852889728,0.1687669237180242,0
2,8,0.35315275118666667,0.1273601253370692,0
1,9,0.3083407941209032,0.011736540887298787,0
3,9,0.26351951330375356,0.08029454452215729,0
0,14,0.21722624720468986,0.037363804636800134,0
0,14,0.3289018053476348,0.11557608683546268,0
0,15,0.15749735670575213,0.16191690054568142,0
0,18,0.39855889283116985,0.16328021814898816,0
3,9,0.2685556854767765,0.08373591259483684,0
1,11,0.23909516652771165,0.09150822868576308,0
0,16,0.22686659281482963,0.1660917033373728,0
1,14,0.27619368052170445,0.0315470144602761,0
1,9,0.3023715431341888,0.047481064435305115,0
0,9,0.18468309497563362,0.15501748407718657,0
3,15,0.10803521646682299,0.07607627153219938,0
2,16,0.23175676134940443,0.00039835180023970466,0
1,12,0.16960007748323197,0.18249255644176854,0
2,18,0.33590490798359585,0.16234461226210517,0
0,15,0.3174037550511447,0.022329208872147312,0
0,14,0.29020530591213367,0.19076963162555263,0
1,18,0.13416933419646285,0.17660563833296275,0
0,9,0.21388410177191655,0.17018281557052992,0
1,18,0.25330066403706436,0.06571351438980207,0
3,8,0.13433129297782626,0.010879842842989774,0
1,14,0.2892432286553319,0.008506257006923158,0
1,8,0.2539532444531557,0.10788424615777353,0
0,15,0.14780020878190808,0.030044528139668892,0
3,16,0.15215597372788636,0.17402375604271025,0
2,16,0.19787469376385042,0.18930527870385455,0
0,15,0.144191549382374,0.10152847120131712,0
2,17,0.15515521535631852,0.12936917165953915,0
0,9,0.22568451137804293,0.0004364467009638773,0
0,17,0.3653674913071385,0.07697568961766298,0
3,14,0.2175739373246544,0.0031111978850801416,0
1,0,0.8368868434209047,0.854241051546961,1
3,11,0.3017553506076819,0.1764726314910689,0
1,13,0.340920585978468,0.07629703824253986,0
2,13,0.39949594703745994,0.13609336140948572,0
0,9,0.15359281154934767,0.14715694002267518,0
1,12,0.14869188738829517,0.17538105603148788,0
0,17,0.12700743289020944,0.18520671152503804,0
3,13,0.17459320502494635,0.036527922080933584,0
3,14,0.3468754212923998,0.18536897853645082,0
3,18,0.32831351931883246,0.00015383233407013642,0
2,11,0.21262978833521548,0.026591522759887055,0
2,8,0.20557917286796826,0.044461178330184814,0
2,16,0.32616976964285793,0.13998246421335409,0
2,12,0.30390090126455205,0.19417945927839214,0
2,16,0.2640353049640437,0.02377128802579367,0
3,15,0.17463090460994263,0.07388773601717535,0
3,14,0.1456810481825383,0.03951710307706924,0
3,8,0.21434784621722733,0.16135943601070749,0
3,12,0.27559215219398625,0.025869553346683394,0
3,18,0.3715238388795695,0.026977689189455978,0
2,10,0.28144965959586543,0.07739031789380146,0
3,17,0.2859647798437123,0.0022159269211167844,0
0,15,0.38458831741977384,0.11383919057757688,0
1,13,0.21308660271079724,0.1970533454269298,0
1,17,0.37444394544639503,0.12064049510825503,0
1,11,0.19618487973100462,0.11056920548499204,0
3,16,0.25443036436436617,0.14202311261807712,0
1,13,0.3749093602172784,0.08676566781454875,0
1,12,0.2575575601443647,0.00977114665993646,0
2,17,0.34392954091806566,0.019129129241959177,0
1,17,0.1253913376214159,0.19820842463680316,0
0,8,0.3690414452549038,0.05791857286913818,0
3,6,0.9869752082058998,0.721983867112372,1
1,8,0.3612145586704707,0.1462178378340358,0
1,12,0.13546263206753734,0.04082504885880081,0
3,13,0.1456917231555283,0.12711355662884785,0
1,8,0.2774310177852904,0.10802923803743532,0
3,12,0.1479306699535612,0.1571808616327186,0
1,12,0.37257721352135365,0.06590130421680916,0
1,8,0.25557705949839526,0.046706448997309226,0
0,17,0.3797464172940238,0.19866523806248032,0
0,17,0.38298316358257556,0.11173986331484327,0
1,17,0.38204952175192164,0.16545670297263254,0
0,18,0.3963212114363309,0.07400431394919489,0
0,9,0.24215742124367154,0.07289906925857796,0
0,15,0.28470610471477625,0.08180802926496272,0
3,17,0.19996165851839798,0.09605837934156536,0
2,8,0.19288602750280978,0.15908053806331235,0
2,9,0.3132463749424371,0.06359753344288217,0
1,15,0.2981428458213944,0.06314970828655396,0
0,8,0.24886019190443753,0.0991736161655922,0
0,15,0.39717380323413376,0.06992237130121869,0
0,17,0.3285385459584912,0.035867728242275375,0
2,1,0.8546909231341167,0.6773504919110751,1
1,12,0.3195287209388208,0.1620730151145506,0
2,12,0.35398859630946955,0.05732223175458635,0
2,15,0.22937557405011214,0.08878629170327246,0
3,10,0.3323400599334225,0.06304264811641734,0
0,15,0.22406165597145133,0.015243267681288942,0
0,15,0.28896248124714796,0.19549140918093644,0
2,9,0.24499637863429605,0.047778455854972604,0
2,9,0.18039536256717575,0.07670533238736639,0
0,17,0.34418291540453116,0.11166887848792353,0
0,13,0.20389501872198812,0.14839752328254838,0
0,13,0.36855926178805787,0.09037834593738919,0
3,18,0.20972362365322492,0.12045546869397977,0
3,8,0.2939837384787879,0.16425163220285607,0
2,0,0.9676782164623021,0.9204637557643696,1
2,12,0.13516890005672627,0.05525828597651725,0
1,2,0.9412815709552786,0.6096534570484538,1
3,14,0.330683632553336,0.15343603482808418,0
0,11,0.2541224555039705,0.18306771043057402,0
3,18,0.3845558947593746,0.12566840644493976,0
0,18,0.23344481259773273,0.1080969795770162,0
2,10,0.28242414898681906,0.06758922799012515,0
3,12,0.3076147558629424,0.14185879617976122,0
1,11,0.2027637393493197,0.08350473513029687,0
1,17,0.3956360894480856,0.059996210431526746,0
0,14,0.24621460298278516,0.10111782509063816,0
3,8,0.2789742592756173,0.008205254344713598,0
0,17,0.3097874550859637,0.018531284542160308,0
2,11,0.12365823036106419,0.03993843150250531,0
1,14,0.2135716947173923,0.01924970199955367,0
2,16,0.11411370860690673,0.032601874769244324,0
1,18,0.13579146216386195,0.11879991986781027,0
2,15,0.33961611617448373,0.13444715140430408,0
0,13,0.16776708722253075,0.18099676589724978,0
3,15,0.38559188903712516,0.07267169313306827,0
3,8,0.35906296267767834,0.135779219704438,0
1,18,0.368620001219257,0.01598565197556172,0
2,14,0.3237693534942614,0.16457485350606826,0
1,17,0.18168979455804352,0.17527984498839402,0
3,14,0.13968115644033166,0.0814890357551008,0
3,8,0.20899062506576438,0.1952446073496482,0
3,9,0.3219589394359751,0.060241372907823144,0
3,16,0.3721647890994497,0.0011875319720533685,0
3,8,0.1991932301106893,0.16252017624949483,0
0,14,0.2187429224819824,0.08679454301183676,0
0,2,0.8940938054769204,0.7715739228307661,1
0,8,0.35787433210690833,0.11732833242982883,0
1,8,0.34164822714205073,0.047451519428334435,0
2,19,0.8016899246530523,0.8754238253832787,1
3,13,0.2705271098036116,0.13922276138880224,0
0,17,0.29478017872060797,0.03733458663400382,0
0,17,0.3149823483827252,0.08607659942358421,0
3,13,0.3751694384546449,0.18950447215586408,0
2,12,0.34339607642595693,0.19629648868764116,0
1,8,0.19570683081261064,0.14943332308059462,0
2,12,0.3777186602265634,0.04502581136494086,0
0,18,0.26831794110113893,0.1436732523858905,0
2,18,0.20511729463054057,0.04227227461843717,0
2,13,0.21944107408900015,0.08122888677850404,0
2,10,0.13700439146158871,0.12330620213604207,0
3,14,0.10362148337379187,0.1939014938646818,0
3,10,0.19287907676792315,0.08461143826020263,0
2,15,0.3591078228660233,0.030852673586859437,0
3,8,0.13932454853521362,0.0706638929244533,0
2,16,0.20954977801555352,0.014201251230327517,0
0,9,0.23236572346925619,0.13587814826642827,0
0,14,0.24911512764311577,0.018777882033636242,0
2,16,0.23201131277996664,0.012367675264805068,0
2,12,0.12251599403289443,0.0490589910607496,0
3,17,0.17960448575753213,0.1419310381641629,0
2,11,0.12912214624883844,0.1623300974367171,0
3,17,0.1163242712303651,0.144536385625951,0
0,18,0.3797217656479318,0.1274450027578753,0
3,12,0.3542837203707655,0.08092314687480993,0
2,14,0.3655524122485265,0.110745795421379,0
2,17,0.24846884592736473,0.12544025431655742,0
3,16,0.38645367325898017,0.07485106391707774,0
1,11,0.39814609232416465,0.13881299417952997,0
0,16,0.17960776294252423,0.1711077362388062,0
0,17,0.1556825768141651,0.005106686954900597,0
3,11,0.1651041623718747,0.1700617727896269,0
3,11,0.33584019396292947,0.026652284279962336,0
3,12,0.17772288033347905,0.03720865975108321,0
1,13,0.17202192044948017,0.03277312340658478,0
3,14,0.28519345416009334,0.11874786414614441,0
1,15,0.24201932829271153,0.04735141787223436,0
1,11,0.3162790153956059,0.173493238297325,0
0,10,0.17148954202088085,0.0364721775378154,0
2,8,0.11957759877282342,0.12336946753993461,0
1,16,0.1836700893044511,0.027660021502402144,0
3,18,0.12118063480701287,0.11819792766164428,0
0,18,0.24498142227098216,0.163975658001128,0
2,12,0.30701306687764046,0.0253675459276127,0
3,13,0.23092525281398152,0.1379452371736643,0
1,16,0.38781949033097307,0.02486342047073611,0
3,4,0.9020303893567445,0.673722022096684,1
1,10,0.2478289405615635,0.09348788330981453,0
0,14,0.36601084111476667,0.10124640569067511,0
3,14,0.3785739361466567,0.14602265131196746,0
3,20,0.7157079843536918,0.7513808572219922,1
2,23,0.7405816136975015,0.7150655778789947,1
0,18,0.24187502739821093,0.1416118879579174,0
1,15,0.18107459102236323,0.13507950104475583,0
3,13,0.25190186537877723,0.08560552664614185,0
2,17,0.3778011173063972,0.1683714716523089,0
1,8,0.3528308891654234,0.049022052744907875,0
2,18,0.35408485485731134,0.1619145228621911,0
2,14,0.31867855207094653,0.05654490079533545,0
2,17,0.24571036244710284,0.11723958732018736,0
1,17,0.3096948454605222,0.11414658081440797,0
2,17,0.33687803986084497,0.0515374922733636,0
3,8,0.27678319306692367,0.12404417080990085,0
2,8,0.36003262314668816,0.11944307789534368,0
1,10,0.3470638165256663,0.15501551013051465,0
1,10,0.13953642192177823,0.0444863468041415,0
3,9,0.1392286884058512,0.03138969498664295,0
0,18,0.3601071832557683,0.020865878953850704,0
2,11,0.1754433490699909,0.0008167545494485618,0
3,14,0.32239375270682236,0.19754204887033444,0
1,11,0.3449861286392325,0.19443381209828636,0
2,15,0.19005136379441245,0.1653421787761207,0
1,13,0.21930750172242322,0.09221903047937637,0
3,9,0.3541734230072614,0.15487024858770815,0
1,11,0.23507536767242757,0.12859200469558868,0
0,13,0.2971793447732677,0.1945062247631253,0
3,16,0.11484276887272224,0.13950569194113457,0
